"","Year","Province","Hospitals","Other Institutions","Physicians","Other Professionals","Drugs","Capital","Public Health","Administration","Other Health Spending","Total"
"46","1977","Prince Edward Island","1.0780000000000001","2.444","2.2362492073266658E-2","4.9870088462021425","7.1505916499419939","3.8675750401625917E-4","0","0.27381023575596514","0.15091440473587711","16.107074386213263"
"47","1978","Prince Edward Island","1.216","2.746","2.6518353432015331E-2","5.0940131961229493","10.531639251985327","0.89808350306233298","0","0.20764791113091779","0.16282558457834384","20.882727800311883"
"48","1979","Prince Edward Island","1.4359999999999999","3.2669999999999999","4.2251257147278162E-2","5.3832194524048207","15.055879846441407","6.1410659752232784","0","0.25650624316172199","0.19028790235608872","31.772210676734595"
"49","1980","Prince Edward Island","1.6040000000000001","4.4589999999999996","3.2257400070287302E-2","5.7253093587031039","18.145175229386449","16.628764537381837","0","0.31248974861368511","0.19456365954706464","47.101559933702426"
"50","1981","Prince Edward Island","1.905","5.093","5.1453521584507347E-2","7.1951875719236478","24.582027308811806","9.7372391149179158","0","0.57510328327925753","0.20596678402289906","49.344977584540032"
"51","1982","Prince Edward Island","2.165","5.3579999999999997","4.5417627706324758E-2","7.7041629571572132","30.098821360781695","4.3719486081370453","0","0.47433297346572395","0.21102564581540423","50.428709173063403"
"52","1983","Prince Edward Island","2.2589999999999999","4.8479999999999999","6.8868559659263681E-2","8.9339593823470729","34.137109640920919","2.1923620933512211E-4","0","0.61072915038505227","0.22788761836903018","51.085773587890678"
"53","1984","Prince Edward Island","2.5169999999999999","6.5149999999999997","3.7204854068797623E-2","9.9126748891956993","29.781652590700357","2.2911963882597775E-4","0","0.88046785847178377","0.26602607721640253","49.910255389291862"
"54","1985","Prince Edward Island","2.69","8.0250000000000004","0.11478093276543949","10.662010733701669","30.202268597954593","0","0","0.92932619050258791","0.3137397915032813","52.937126246427567"
"55","1986","Prince Edward Island","2.7832889379150063","8.5920000000000005","0.12398319720266869","11.876978197997575","24.962644917348079","0","0","0.83669893602752166","0.40888751538757578","49.584481701878431"
"56","1987","Prince Edward Island","3.037122138446215","9.3620000000000001","0.11982733584392002","13.020996058544048","24.188850305658043","2.202","0","0.83059164452367107","0.49891239863127795","53.260299881647171"
"57","1988","Prince Edward Island","3.1784089727755647","9.9580000000000002","0.15147300399999999","15.845026153367064","24.113823652755972","1.2","0","1.4925436641291567","0.60967217456582368","56.548947621593584"
"58","1989","Prince Edward Island","3.4746315000000001","13.054","0.19147610000000001","19.311627100679154","24.870716851616525","0.79166666666666663","0","2.4770990929023267","0.76008533215339413","64.931302644018061"
"59","1990","Prince Edward Island","3.7181229999999994","13.682499999999999","0.22363111599999999","20.041427337336909","28.582702336149129","0.3833333333333333","0","2.110420958833894","1.2148419618281534","69.956980043481437"
"60","1991","Prince Edward Island","4.0272912500000002","12.75075","0.24674313","23.489384405074489","30.627470205682375","1.4251774339871406","0","2.4184266708292181","1.8554916273781421","76.840734722951368"
"61","1992","Prince Edward Island","4.0823692500000011","14.267250000000001","0.26659575499999999","24.433727873449161","35.244211968258639","1.2595419847328237","0","3.1747111414362785","3.0461143201840608","85.774522293060969"
"62","1993","Prince Edward Island","3.9427972499999995","14.671999627948884","0.25618033896175835","25.463617804908189","39.275200861760759","1.6018034459758175","0","5.2874927571271257","2.9925138947531269","93.491605981435654"
"63","1994","Prince Edward Island","3.7860025000000004","13.336201553328566","0.24020490431360669","27.38355469159983","41.751037274804943","1.3569923357167699","0","6.0059071386831562","2.8216967448257879","96.681597143272654"
